source,city,country,species,common_name,latitude,longitude,date,observer,photo_url,quality,record_url
iNaturalist,Mombasa,Kenya,Hemirhagerrhis hildebrandtii,Kenyan Bark Snake,-4.4843272554,39.6011732519,2025-01-03,mumbi07,https://static.inaturalist.org/photos/508246593/medium.jpg,research,https://www.inaturalist.org/observations/282872297
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-3.2637436,39.9764294,2025-04-30,brhacker,https://static.inaturalist.org/photos/507885194/medium.jpg,needs_id,https://www.inaturalist.org/observations/282681961
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-3.3656937766,39.9669310078,2025-05-14,titi-uu,https://inaturalist-open-data.s3.amazonaws.com/photos/505092595/medium.jpg,needs_id,https://www.inaturalist.org/observations/281185279
iNaturalist,Mombasa,Kenya,Philothamnus semivariegatus,Spotted Bush Snake,-3.3721148696,39.9960455177,2020-06-01,dj_williams,https://inaturalist-open-data.s3.amazonaws.com/photos/504341812/medium.png,needs_id,https://www.inaturalist.org/observations/280789301
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.7638542679,39.2785925842,2025-05-10,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/503693949/medium.jpg,needs_id,https://www.inaturalist.org/observations/280448126
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.7092154214,39.3324900107,2025-05-11,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/503357622/medium.jpeg,research,https://www.inaturalist.org/observations/280270939
iNaturalist,Mombasa,Kenya,Thelotornis,Thelotornis,-4.6473166667,39.3845283333,2025-05-10,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/502907847/medium.jpg,needs_id,https://www.inaturalist.org/observations/280032630
iNaturalist,Mombasa,Kenya,Aparallactus,Centipede-eaters,-4.6589412551,39.3702337146,2025-05-09,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/502422032/medium.jpeg,needs_id,https://www.inaturalist.org/observations/279772739
iNaturalist,Mombasa,Kenya,Philothamnus hoplogaster,Green Water Snake,-4.5790166667,39.347355,2025-05-06,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/501774228/medium.jpg,needs_id,https://www.inaturalist.org/observations/279424860
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-4.5788383333,39.3473133333,2025-05-06,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/501773917/medium.jpg,needs_id,https://www.inaturalist.org/observations/279424570
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-4.5792416667,39.3468866667,2025-05-06,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/501773234/medium.jpg,needs_id,https://www.inaturalist.org/observations/279424285
iNaturalist,Mombasa,Kenya,Philothamnus,Philothamnus,-4.5787666667,39.3468283333,2025-05-06,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/501772933/medium.jpg,needs_id,https://www.inaturalist.org/observations/279424113
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.659431828,39.2098597657,2025-05-07,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/501763199/medium.jpg,research,https://www.inaturalist.org/observations/279418797
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.7657367593,39.2868072644,2025-05-07,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/501725557/medium.jpg,research,https://www.inaturalist.org/observations/279399112
iNaturalist,Mombasa,Kenya,Naja ashei,Ashe's Spitting Cobra,-4.2572222,39.3855891,2015-04-05,cozp,https://inaturalist-open-data.s3.amazonaws.com/photos/501320561/medium.jpeg,research,https://www.inaturalist.org/observations/279183578
iNaturalist,Mombasa,Kenya,Lycophidion,African Wolf Snakes,-4.7649492573,39.2308839388,2025-05-01,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/499052939/medium.jpg,needs_id,https://www.inaturalist.org/observations/277932977
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.9311,39.70753,2025-03-17,lukeberg,https://static.inaturalist.org/photos/498252557/medium.jpeg,research,https://www.inaturalist.org/observations/277490023
iNaturalist,Mombasa,Kenya,Serpentes,Snakes,-4.9311,39.70753,2025-03-17,lukeberg,https://static.inaturalist.org/photos/498252524/medium.jpeg,needs_id,https://www.inaturalist.org/observations/277490016
iNaturalist,Mombasa,Kenya,Boaedon fuliginosus,Brown House Snake,-4.918823,39.698727,2025-02-10,hdemann,https://inaturalist-open-data.s3.amazonaws.com/photos/497695923/medium.jpg,research,https://www.inaturalist.org/observations/277168718
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.7258502307,39.3497825332,2025-04-29,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/496929503/medium.jpg,needs_id,https://www.inaturalist.org/observations/276733561
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.7175217187,39.3005319048,2025-04-13,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/493705246/medium.jpeg,needs_id,https://www.inaturalist.org/observations/274654778
iNaturalist,Mombasa,Kenya,Dendroaspis angusticeps,Eastern Green Mamba,-4.2572223196,39.3855890259,2025-04-26,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/492317847/medium.jpeg,needs_id,https://www.inaturalist.org/observations/273774190
iNaturalist,Mombasa,Kenya,Naja subfulva,Brown Forest Cobra,-4.6584557084,39.3708858266,2025-04-26,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/492077499/medium.jpeg,research,https://www.inaturalist.org/observations/273612580
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6585181979,39.3705750257,2025-04-26,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/492076323/medium.jpeg,needs_id,https://www.inaturalist.org/observations/273611826
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6478466667,39.3864166667,2025-04-25,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/491473696/medium.jpg,needs_id,https://www.inaturalist.org/observations/273239388
iNaturalist,Mombasa,Kenya,Naja subfulva,Brown Forest Cobra,-4.658790211,39.3703929707,2025-04-25,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/491308111/medium.jpeg,research,https://www.inaturalist.org/observations/273132017
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6474033333,39.386355,2025-04-20,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/490110172/medium.jpg,needs_id,https://www.inaturalist.org/observations/272419332
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6473916667,39.38623,2025-04-20,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/490110136/medium.jpg,needs_id,https://www.inaturalist.org/observations/272177406
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6474666667,39.386505,2025-04-20,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/489272954/medium.jpg,needs_id,https://www.inaturalist.org/observations/271973331
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6473989775,39.386389833,2025-04-20,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/488837539/medium.jpg,needs_id,https://www.inaturalist.org/observations/271746683
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6474933159,39.386543138,2025-04-20,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/488836766/medium.jpg,needs_id,https://www.inaturalist.org/observations/271746270
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6473614266,39.3862662837,2025-04-20,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/488836536/medium.jpg,needs_id,https://www.inaturalist.org/observations/271746137
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.64742,39.3867616667,2025-04-12,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/486679605/medium.jpg,needs_id,https://www.inaturalist.org/observations/270605179
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6474116667,39.3867216667,2025-04-12,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/485811942/medium.jpg,needs_id,https://www.inaturalist.org/observations/270150706
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472283333,39.3853133333,2025-04-12,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/485811606/medium.jpg,needs_id,https://www.inaturalist.org/observations/270150508
iNaturalist,Mombasa,Kenya,Dispholidus typus,Boomslang,-3.7067033333,38.77573,2022-09-22,byron_du_preez,https://inaturalist-open-data.s3.amazonaws.com/photos/485563429/medium.jpg,research,https://www.inaturalist.org/observations/270023028
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.647818993,39.3863495825,2025-03-29,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/485450513/medium.jpeg,needs_id,https://www.inaturalist.org/observations/269961329
iNaturalist,Mombasa,Kenya,Naja subfulva,Brown Forest Cobra,-4.6584851152,39.3703607842,2025-04-12,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/485375857/medium.jpeg,research,https://www.inaturalist.org/observations/269919885
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.658363812,39.3707936257,,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/485100450/medium.jpeg,casual,https://www.inaturalist.org/observations/269775647
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6585151904,39.3706075475,2025-04-10,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/484709214/medium.jpeg,research,https://www.inaturalist.org/observations/269572206
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6476866667,39.38693,2025-04-08,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/484079038/medium.jpg,needs_id,https://www.inaturalist.org/observations/269243388
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.6052467835,39.2873313691,2025-04-02,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/483465836/medium.jpg,research,https://www.inaturalist.org/observations/268931228
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6473783333,39.3839133333,2025-04-01,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/483465674/medium.jpg,needs_id,https://www.inaturalist.org/observations/268931140
iNaturalist,Mombasa,Kenya,Python sebae,African Rock Python,-3.2621790306,40.1613102626,2025-04-05,zakaria76575,https://inaturalist-open-data.s3.amazonaws.com/photos/482966846/medium.jpeg,casual,https://www.inaturalist.org/observations/268670667
iNaturalist,Mombasa,Kenya,Dendroaspis angusticeps,Eastern Green Mamba,-3.3442472,40.0291244,2025-04-05,zakaria76575,https://inaturalist-open-data.s3.amazonaws.com/photos/482966031/medium.jpeg,casual,https://www.inaturalist.org/observations/268670245
iNaturalist,Mombasa,Kenya,Dendroaspis polylepis,Black Mamba,-3.344246,40.0291156,2025-04-05,zakaria76575,https://inaturalist-open-data.s3.amazonaws.com/photos/482965785/medium.jpeg,casual,https://www.inaturalist.org/observations/268670160
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6470670219,39.3815657554,2025-04-02,mwanaisha_musa,https://inaturalist-open-data.s3.amazonaws.com/photos/482339907/medium.jpg,research,https://www.inaturalist.org/observations/268344704
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.64895,39.3867866667,2025-04-02,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/483785779/medium.jpg,needs_id,https://www.inaturalist.org/observations/268240435
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.586855,39.39545,2025-03-31,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/481489284/medium.jpg,research,https://www.inaturalist.org/observations/267897066
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6472283333,39.38575,2025-03-30,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/481224505/medium.jpg,needs_id,https://www.inaturalist.org/observations/267760898
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.6877030457,39.2950628694,2025-03-30,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/481223005/medium.jpg,needs_id,https://www.inaturalist.org/observations/267760114
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472716667,39.3838,2025-03-30,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/481222886/medium.jpg,needs_id,https://www.inaturalist.org/observations/267759543
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6472633333,39.3857716667,2025-03-30,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/481208389/medium.jpg,needs_id,https://www.inaturalist.org/observations/267752106
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.766330604,39.2224831949,2025-03-30,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/481208246/medium.jpg,needs_id,https://www.inaturalist.org/observations/267752047
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6473366667,39.3838366667,2025-03-30,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/481206944/medium.jpg,needs_id,https://www.inaturalist.org/observations/267751293
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6433666667,39.37668,2025-03-30,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/481076073/medium.jpg,needs_id,https://www.inaturalist.org/observations/267679358
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6478083333,39.3864466667,2025-03-29,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/480713130/medium.jpg,needs_id,https://www.inaturalist.org/observations/267491281
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472616667,39.3851583333,2025-03-28,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/480506163/medium.jpg,needs_id,https://www.inaturalist.org/observations/267385574
iNaturalist,Mombasa,Kenya,Naja ashei,Ashe's Spitting Cobra,-3.3333333,39.8666667,2025-03-27,titi-uu,https://inaturalist-open-data.s3.amazonaws.com/photos/480431996/medium.jpeg,research,https://www.inaturalist.org/observations/267345091
iNaturalist,Mombasa,Kenya,Psammophis orientalis,Eastern Stripe-bellied Sand Snake,-4.6478966667,39.3865033333,2025-03-27,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/480214789/medium.jpg,needs_id,https://www.inaturalist.org/observations/267232444
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6474216667,39.3829716667,2025-03-26,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/480115298/medium.jpg,needs_id,https://www.inaturalist.org/observations/267177694
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.647275,39.3845033333,2025-03-26,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/480065520/medium.jpg,needs_id,https://www.inaturalist.org/observations/267153148
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.647355,39.38298,2025-03-26,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/479928484/medium.jpg,needs_id,https://www.inaturalist.org/observations/267084118
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472116667,39.384575,2025-03-26,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/479928395/medium.jpg,needs_id,https://www.inaturalist.org/observations/267084069
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472783333,39.3852083333,2025-03-25,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/479645983/medium.jpg,needs_id,https://www.inaturalist.org/observations/266936679
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.7898170282,39.3510315246,2025-03-25,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/479645916/medium.jpg,research,https://www.inaturalist.org/observations/266936645
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6472216667,39.38528,2025-03-25,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/479645695/medium.jpg,needs_id,https://www.inaturalist.org/observations/266936485
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-4.6360889212,39.3124250421,2025-03-25,indykoster,https://inaturalist-open-data.s3.amazonaws.com/photos/479645535/medium.jpg,research,https://www.inaturalist.org/observations/266936424
iNaturalist,Mombasa,Kenya,Philothamnus punctatus,Spotted Green Snake,-4.6583862013,39.3710896745,2025-03-22,wasinitourguide,https://inaturalist-open-data.s3.amazonaws.com/photos/478526068/medium.jpeg,research,https://www.inaturalist.org/observations/266336019
iNaturalist,Mombasa,Kenya,Thelotornis usambaricus,Usambara Vine Snake,-3.3566586738,39.8200078794,2025-03-17,ewoutknoester,https://inaturalist-open-data.s3.amazonaws.com/photos/478269210/medium.jpg,needs_id,https://www.inaturalist.org/observations/266201815
